assemblyRevision,serialNumber,testerName,type,dataFolderName,indictmentType,repairOperator,repairStatus,designator,partId,pinId,defect_name,defect_image,img_folder
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON069,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-27-23-50-26,Right off,Semen_O,1,1:jp139,SPS10005GAQ,,"['Left off', 'Right off']",E_2113_1-jp139.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/27/D-SMT-AOI-51[@$@]2024-05-27-23-50-26/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON069,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-27-23-50-26,BadJoint,Semen_O,1,1:u83,SA0000BJI0Q,,['BadJoint'],E_2113_1-u83.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/27/D-SMT-AOI-51[@$@]2024-05-27-23-50-26/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON069,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-27-23-50-26,Left off,Semen_O,1,1:jp138,SPS10005GAQ,,"['Left off', 'Right off']",E_2113_1-jp138.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/27/D-SMT-AOI-51[@$@]2024-05-27-23-50-26/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON069,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-27-23-50-26,Right off,Semen_O,1,1:jp138,SPS10005GAQ,,"['Left off', 'Right off']",E_2113_1-jp138.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/27/D-SMT-AOI-51[@$@]2024-05-27-23-50-26/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON069,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-27-23-50-26,BadJoint,Semen_O,1,1:pl45,SH00000O60Q,,['BadJoint'],E_2113_1-pl45.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/27/D-SMT-AOI-51[@$@]2024-05-27-23-50-26/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON069,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-27-23-50-26,BadJoint,Semen_O,1,1:u71,SA00000840Q,,['BadJoint'],E_2113_1-u71.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/27/D-SMT-AOI-51[@$@]2024-05-27-23-50-26/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON069,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-27-23-50-26,BadJoint,Semen_O,1,1:jp197,SP01002NIAQ,,"['BadJoint', 'RowOffset', 'Missing Lead']",E_2113_1-jp197.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/27/D-SMT-AOI-51[@$@]2024-05-27-23-50-26/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON069,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-27-23-50-26,RowOffset,Semen_O,1,1:jp197,SP01002NIAQ,,"['BadJoint', 'RowOffset', 'Missing Lead']",E_2113_1-jp197.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/27/D-SMT-AOI-51[@$@]2024-05-27-23-50-26/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON069,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-27-23-50-26,Missing Lead,Semen_O,1,1:jp197,SP01002NIAQ,,"['BadJoint', 'RowOffset', 'Missing Lead']",E_2113_1-jp197.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/27/D-SMT-AOI-51[@$@]2024-05-27-23-50-26/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON069,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-27-23-50-26,Coplanarity,Semen_O,1,1:jp_bat1,SPS7000030Q,,['Coplanarity'],E_2113_1-jp_bat1.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/27/D-SMT-AOI-51[@$@]2024-05-27-23-50-26/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON069,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-27-23-50-26,Extra Part,Semen_O,1,1:r1673,SD03430108Q,,['Extra Part'],E_2113_1-r1673.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/27/D-SMT-AOI-51[@$@]2024-05-27-23-50-26/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON069,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-27-23-50-26,OCV Fail,Semen_O,1,1:pr227,SD012100B8Q,,['OCV Fail'],E_2113_1-pr227.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/27/D-SMT-AOI-51[@$@]2024-05-27-23-50-26/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON069,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-27-23-50-26,Polarity,Semen_O,1,1:u30,SA0000B5U0Q,,['Polarity'],E_2113_1-u30.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/27/D-SMT-AOI-51[@$@]2024-05-27-23-50-26/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON069,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-27-23-50-26,Extra Part,Semen_O,1,1:pc1321,SE00000G98Q,,['Extra Part'],E_2113_1-pc1321.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/27/D-SMT-AOI-51[@$@]2024-05-27-23-50-26/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON069,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-27-23-50-26,OCV Fail,Semen_O,1,1:pl33,SH00000RB0Q,,['OCV Fail'],E_2113_1-pl33.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/27/D-SMT-AOI-51[@$@]2024-05-27-23-50-26/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON069,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-27-23-50-26,Coplanarity,Semen_O,1,1:y7,SJ10000QF0Q,,['Coplanarity'],E_2113_1-y7.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/27/D-SMT-AOI-51[@$@]2024-05-27-23-50-26/
