assemblyRevision,serialNumber,testerName,type,dataFolderName,indictmentType,repairOperator,repairStatus,designator,partId,pinId,defect_name,defect_image,img_folder
MBDX86691004A_T,Y2G9A44JYF01O,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-50-53,Coplanarity,Yuriy_Asaula,1,1:rs440,01_1_01_0200101-Y01,,['Coplanarity'],E_3330_1-rs440.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-50-53/
MBDX86691004A_T,Y2G9A44JYF01O,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-50-53,OCV Fail,Yuriy_Asaula,1,1:bios_2,05_08_33_010301-008,,"['OCV Fail', 'Polarity']",E_3330_1-bios_2.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-50-53/
MBDX86691004A_T,Y2G9A44JYF01O,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-50-53,Polarity,Yuriy_Asaula,1,1:bios_2,05_08_33_010301-008,,"['OCV Fail', 'Polarity']",E_3330_1-bios_2.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-50-53/
MBDX86691004A_T,Y2G9A44JYF01N,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-52-39,BadJoint,Yuriy_Asaula,1,1:au1,05_27_15_000101-05N,,['BadJoint'],E_3331_1-au1.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-52-39/
MBDX86691004A_T,Y2G9A44JYF01N,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-52-39,BadJoint,Yuriy_Asaula,1,1:wifi_m2,12_5_24_0129011-059,,['BadJoint'],E_3331_1-wifi_m2.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-52-39/
MBDX86691004A_T,Y2G9A44JYF01N,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-52-39,Coplanarity,Yuriy_Asaula,1,1:usb_typec1,12_5_05_1088991-059,,['Coplanarity'],E_3331_1-usb_typec1.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-52-39/
MBDX86691004A_T,Y2G9A44JYF01N,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-52-39,RowOffset,Yuriy_Asaula,1,1:cr4313,06_2_00_0476001-305,,['RowOffset'],E_3331_1-cr4313.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-52-39/
MBDX86691004A_T,Y2G9A44JYF01N,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-52-39,Extra Part,Yuriy_Asaula,1,1:c47,02_1_03_1062531-Y01,,['Extra Part'],E_3331_1-c47.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-52-39/
MBDX86691004A_T,Y2G9A44JYF01N,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-52-39,OCV Fail,Yuriy_Asaula,1,1:u94,05_99_97_000301-244,,['OCV Fail'],E_3331_1-u94.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-52-39/
MBDX86691004A_T,Y2G9A44JYF01N,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-52-39,BadJoint,Yuriy_Asaula,1,1:ug5,05_99_23_015001-457,,['BadJoint'],E_3331_1-ug5.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-52-39/
MBDX86691004A_T,Y2G9A44JYF01M,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-57-06,BadJoint,Yuriy_Asaula,1,1:au1,05_27_15_000101-05N,,['BadJoint'],E_3332_1-au1.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-57-06/
MBDX86691004A_T,Y2G9A44JYF01M,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-57-06,BadJoint,Yuriy_Asaula,1,1:wifi_m2,12_5_24_0129011-059,,['BadJoint'],E_3332_1-wifi_m2.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-57-06/
MBDX86691004A_T,Y2G9A44JYF01M,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-57-06,Coplanarity,Yuriy_Asaula,1,1:usb_typec1,12_5_05_1088991-059,,['Coplanarity'],E_3332_1-usb_typec1.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-57-06/
MBDX86691004A_T,Y2G9A44JYF01M,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-57-06,OCV Fail,Yuriy_Asaula,1,1:cr6,05_99_42_042501-305,,"['OCV Fail', 'RowOffset']",E_3332_1-cr6.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-57-06/
MBDX86691004A_T,Y2G9A44JYF01M,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-57-06,RowOffset,Yuriy_Asaula,1,1:cr6,05_99_42_042501-305,,"['OCV Fail', 'RowOffset']",E_3332_1-cr6.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-57-06/
MBDX86691004A_T,Y2G9A44JYF01M,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-57-06,RowOffset,Yuriy_Asaula,1,1:cr5,06_2_00_0742010-03K,,['RowOffset'],E_3332_1-cr5.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-57-06/
MBDX86691004A_T,Y2G9A44JYF01M,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-57-06,Extra Part,Yuriy_Asaula,1,1:c47,02_1_03_1062531-Y01,,['Extra Part'],E_3332_1-c47.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-57-06/
MBDX86691004A_T,Y2G9A44JYF01M,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-57-06,OCV Fail,Yuriy_Asaula,1,1:u88,05_07_65_000601-027,,['OCV Fail'],E_3332_1-u88.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-57-06/
MBDX86691004A_T,Y2G9A44JYF01M,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-57-06,BadJoint,Yuriy_Asaula,1,1:ug5,05_99_23_015001-457,,['BadJoint'],E_3332_1-ug5.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-57-06/
MBDX86691004A_T,Y2G9A44JYF01M,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-57-06,OCV Fail,Yuriy_Asaula,1,1:bios_2,05_08_33_010301-008,,['OCV Fail'],E_3332_1-bios_2.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-57-06/
MBDX86691004A_T,Y2G9A44JYF01K,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-57-46,BadJoint,Yuriy_Asaula,1,1:wifi_m2,12_5_24_0129011-059,,['BadJoint'],E_3333_1-wifi_m2.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-57-46/
MBDX86691004A_T,Y2G9A44JYF01K,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-57-46,Coplanarity,Yuriy_Asaula,1,1:usb_typec1,12_5_05_1088991-059,,['Coplanarity'],E_3333_1-usb_typec1.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-57-46/
MBDX86691004A_T,Y2G9A44JYF01K,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-57-46,Bridging,Yuriy_Asaula,1,1:cr6,05_99_42_042501-305,,['Bridging'],E_3333_1-cr6.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-57-46/
MBDX86691004A_T,Y2G9A44JYF01K,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-57-46,Extra Part,Yuriy_Asaula,1,1:c47,02_1_03_1062531-Y01,,['Extra Part'],E_3333_1-c47.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-57-46/
MBDX86691004A_T,Y2G9A44JYF01K,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-57-46,OCV Fail,Yuriy_Asaula,1,1:cr9,06_2_00_0476001-305,,"['OCV Fail', 'Polarity']",E_3333_1-cr9.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-57-46/
MBDX86691004A_T,Y2G9A44JYF01K,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-57-46,Polarity,Yuriy_Asaula,1,1:cr9,06_2_00_0476001-305,,"['OCV Fail', 'Polarity']",E_3333_1-cr9.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-57-46/
MBDX86691004A_T,Y2G9A44JYF01K,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-57-46,OCV Fail,Yuriy_Asaula,1,1:bios_2,05_08_33_010301-008,,['OCV Fail'],E_3333_1-bios_2.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-57-46/
MBDX86691004A_T,Y2G9A44JYF01Q,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-41-45,BadJoint,Yuriy_Asaula,1,1:wifi_m2,12_5_24_0129011-059,,['BadJoint'],E_3328_1-wifi_m2.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-41-45/
MBDX86691004A_T,Y2G9A44JYF01Q,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-41-45,Extra Part,Yuriy_Asaula,1,1:gc15,02_1_03_1062431-Y01,,['Extra Part'],E_3328_1-gc15.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-41-45/
MBDX86691004A_T,Y2G9A44JYF01Q,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-41-45,Coplanarity,Yuriy_Asaula,1,1:usb_typec1,12_5_05_1088991-059,,['Coplanarity'],E_3328_1-usb_typec1.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-41-45/
MBDX86691004A_T,Y2G9A44JYF01Q,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-41-45,OCV Fail,Yuriy_Asaula,1,1:cr6,05_99_42_042501-305,,"['OCV Fail', 'Bridging', 'RowOffset']",E_3328_1-cr6.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-41-45/
MBDX86691004A_T,Y2G9A44JYF01Q,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-41-45,Bridging,Yuriy_Asaula,1,1:cr6,05_99_42_042501-305,,"['OCV Fail', 'Bridging', 'RowOffset']",E_3328_1-cr6.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-41-45/
MBDX86691004A_T,Y2G9A44JYF01Q,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-41-45,RowOffset,Yuriy_Asaula,1,1:cr6,05_99_42_042501-305,,"['OCV Fail', 'Bridging', 'RowOffset']",E_3328_1-cr6.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-41-45/
MBDX86691004A_T,Y2G9A44JYF01Q,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-41-45,RowOffset,Yuriy_Asaula,1,1:cr14,06_2_00_0742010-03K,,['RowOffset'],E_3328_1-cr14.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-41-45/
MBDX86691004A_T,Y2G9A44JYF01Q,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-41-45,BadJoint,Yuriy_Asaula,1,1:x3,08_95_03_030302-119,,['BadJoint'],E_3328_1-x3.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-41-45/
MBDX86691004A_T,Y2G9A44JYF01Q,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-41-45,Extra Part,Yuriy_Asaula,1,1:c47,02_1_03_1062531-Y01,,['Extra Part'],E_3328_1-c47.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-41-45/
MBDX86691004A_T,Y2G9A44JYF01Q,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-41-45,OCV Fail,Yuriy_Asaula,1,1:cr8,06_2_00_0476001-305,,"['OCV Fail', 'Polarity']",E_3328_1-cr8.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-41-45/
MBDX86691004A_T,Y2G9A44JYF01Q,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-41-45,Polarity,Yuriy_Asaula,1,1:cr8,06_2_00_0476001-305,,"['OCV Fail', 'Polarity']",E_3328_1-cr8.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-41-45/
MBDX86691004A_T,Y2G9A44JYF01Q,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-41-45,Skew,Yuriy_Asaula,1,1:gc45,02_1_01_1042421-Y01,,"['Skew', 'RowOffset']",E_3328_1-gc45.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-41-45/
MBDX86691004A_T,Y2G9A44JYF01Q,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-41-45,RowOffset,Yuriy_Asaula,1,1:gc45,02_1_01_1042421-Y01,,"['Skew', 'RowOffset']",E_3328_1-gc45.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-41-45/
MBDX86691004A_T,Y2G9A44JYF01Q,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-41-45,BadJoint,Yuriy_Asaula,1,1:lp808,09_2_45_1024221-939,,['BadJoint'],E_3328_1-lp808.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-41-45/
MBDX86691004A_T,Y2G9A44JYF01Q,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-41-45,OCV Fail,Yuriy_Asaula,1,1:bios_2,05_08_33_010301-008,,['OCV Fail'],E_3328_1-bios_2.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-41-45/
MBDX86691004A_T,Y2G9A44JYF01Q,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-41-45,Polarity,Yuriy_Asaula,1,1:vga,06_2_02_0299015-874,,['Polarity'],E_3328_1-vga.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-41-45/
MBDX86691004A_T,Y2G9A44JYF01T,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-33-06,BadJoint,Yuriy_Asaula,1,1:wifi_m2,12_5_24_0129011-059,,['BadJoint'],E_3324_1-wifi_m2.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-33-06/
MBDX86691004A_T,Y2G9A44JYF01T,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-33-06,Bridging,Yuriy_Asaula,1,1:qp231,07_02_42_010301-527,,['Bridging'],E_3324_1-qp231.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-33-06/
MBDX86691004A_T,Y2G9A44JYF01T,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-33-06,Bridging,Yuriy_Asaula,1,1:qp977,07_02_42_010301-527,,['Bridging'],E_3324_1-qp977.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-33-06/
MBDX86691004A_T,Y2G9A44JYF01T,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-33-06,Coplanarity,Yuriy_Asaula,1,1:usb_typec1,12_5_05_1088991-059,,['Coplanarity'],E_3324_1-usb_typec1.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-33-06/
MBDX86691004A_T,Y2G9A44JYF01T,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-33-06,Bridging,Yuriy_Asaula,1,1:cr6,05_99_42_042501-305,,"['Bridging', 'RowOffset']",E_3324_1-cr6.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-33-06/
MBDX86691004A_T,Y2G9A44JYF01T,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-33-06,RowOffset,Yuriy_Asaula,1,1:cr6,05_99_42_042501-305,,"['Bridging', 'RowOffset']",E_3324_1-cr6.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-33-06/
MBDX86691004A_T,Y2G9A44JYF01T,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-33-06,RowOffset,Yuriy_Asaula,1,1:cr14,06_2_00_0742010-03K,,['RowOffset'],E_3324_1-cr14.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-33-06/
MBDX86691004A_T,Y2G9A44JYF01T,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-33-06,RowOffset,Yuriy_Asaula,1,1:cr4313,06_2_00_0476001-305,,['RowOffset'],E_3324_1-cr4313.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-33-06/
MBDX86691004A_T,Y2G9A44JYF01T,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-33-06,BadJoint,Yuriy_Asaula,1,1:u16,05_99_14_013401-369,,['BadJoint'],E_3324_1-u16.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-33-06/
MBDX86691004A_T,Y2G9A44JYF01T,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-33-06,Extra Part,Yuriy_Asaula,1,1:c47,02_1_03_1062531-Y01,,['Extra Part'],E_3324_1-c47.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-33-06/
MBDX86691004A_T,Y2G9A44JYF01T,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-33-06,OCV Fail,Yuriy_Asaula,1,1:cr8,06_2_00_0476001-305,,"['OCV Fail', 'Polarity']",E_3324_1-cr8.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-33-06/
MBDX86691004A_T,Y2G9A44JYF01T,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-20-23-33-06,Polarity,Yuriy_Asaula,1,1:cr8,06_2_00_0476001-305,,"['OCV Fail', 'Polarity']",E_3324_1-cr8.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/20/D-SMT-AOI-11[@$@]2024-05-20-23-33-06/
