assemblyRevision,serialNumber,testerName,type,dataFolderName,indictmentType,repairOperator,repairStatus,designator,partId,pinId,defect_name,defect_image,img_folder
MBDX86691004A_T,Y2G9A44CW7071,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-21-23-37-09,RowOffset,Yuriy_Asaula,1,1:cr4313,06_2_00_0476001-305,,['RowOffset'],E_3674_1-cr4313.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/21/D-SMT-AOI-11[@$@]2024-05-21-23-37-09/
MBDX86691004A_T,Y2G9A44CW7071,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-21-23-37-09,OCV Fail,Yuriy_Asaula,1,1:cr8,06_2_00_0476001-305,,"['OCV Fail', 'Polarity']",E_3674_1-cr8.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/21/D-SMT-AOI-11[@$@]2024-05-21-23-37-09/
MBDX86691004A_T,Y2G9A44CW7071,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-21-23-37-09,Polarity,Yuriy_Asaula,1,1:cr8,06_2_00_0476001-305,,"['OCV Fail', 'Polarity']",E_3674_1-cr8.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/21/D-SMT-AOI-11[@$@]2024-05-21-23-37-09/
MBDX86691004A_T,Y2G9A44CW7071,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-21-23-37-09,OCV Fail,Yuriy_Asaula,1,1:bios_2,05_08_33_010301-008,,['OCV Fail'],E_3674_1-bios_2.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/21/D-SMT-AOI-11[@$@]2024-05-21-23-37-09/
MBDX86691004A_T,Y2G9A44CW7071,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-21-23-37-09,Polarity,Yuriy_Asaula,1,1:cpu,06_2_02_0299015-874,,['Polarity'],E_3674_1-cpu.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/21/D-SMT-AOI-11[@$@]2024-05-21-23-37-09/
MBDX86691004A_T,Y2G9A44CW7071,D-SMT-AOI-11,IndictmentXML,D-SMT-AOI-11[@$@]2024-05-21-23-37-09,OCV Fail,Yuriy_Asaula,1,1:pu31,05_05_69_010701-369,,['OCV Fail'],E_3674_1-pu31.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/21/D-SMT-AOI-11[@$@]2024-05-21-23-37-09/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Bridging,Oleg_VVTS08,1,d19,SC300003H0Q,,['Bridging'],E_1091_d19.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Coplanarity,Oleg_VVTS08,1,r8838,SD03400008Q,,['Coplanarity'],E_1091_r8838.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Bridging,Oleg_VVTS08,1,y1,SJ00000DA0Q,,['Bridging'],E_1091_y1.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Coplanarity,Oleg_VVTS08,1,r1796,SD03420018Q,,['Coplanarity'],E_1091_r1796.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Coplanarity,Oleg_VVTS08,1,r1792,SD03420018Q,,['Coplanarity'],E_1091_r1792.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Extra Part,Oleg_VVTS08,1,r871,SD03400008Q,,['Extra Part'],E_1091_r871.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Coplanarity,Oleg_VVTS08,1,pc1389,SE00000PL0Q,,['Coplanarity'],E_1091_pc1389.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Coplanarity,Oleg_VVTS08,1,r1834,SD034100A8Q,,['Coplanarity'],E_1091_r1834.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Coplanarity,Oleg_VVTS08,1,r1836,SD034100A8Q,,['Coplanarity'],E_1091_r1836.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Coplanarity,Oleg_VVTS08,1,r19,SD00000FU8Q,,['Coplanarity'],E_1091_r19.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Billboard,Oleg_VVTS08,1,c100,SE074471K8Q,,['Billboard'],E_1091_c100.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Billboard,Oleg_VVTS08,1,c141,SE000010V8Q,,['Billboard'],E_1091_c141.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Lifted Lead,Oleg_VVTS08,1,jp197,SP01002NIAQ,,"['Lifted Lead', 'Coplanarity']",E_1091_jp197.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Coplanarity,Oleg_VVTS08,1,jp197,SP01002NIAQ,,"['Lifted Lead', 'Coplanarity']",E_1091_jp197.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Coplanarity,Oleg_VVTS08,1,pr1819,SD00000J10Q,,['Coplanarity'],E_1091_pr1819.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Extra Part,Oleg_VVTS08,1,r7454,SD03400008Q,,['Extra Part'],E_1091_r7454.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,BadJoint,Oleg_VVTS08,1,jp47,SPS10005JAQ,,"['BadJoint', 'Side Camera Err']",E_1091_jp47.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Side Camera Err,Oleg_VVTS08,1,jp47,SPS10005JAQ,,"['BadJoint', 'Side Camera Err']",E_1091_jp47.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Coplanarity,Oleg_VVTS08,1,pr897,SD03412028Q,,['Coplanarity'],E_1091_pr897.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Billboard,Oleg_VVTS08,1,r9051,SD03400008Q,,['Billboard'],E_1091_r9051.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Billboard,Oleg_VVTS08,1,r9052,SD03400008Q,,['Billboard'],E_1091_r9052.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Extra Part,Oleg_VVTS08,1,r1060,SD03400008Q,,['Extra Part'],E_1091_r1060.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Extra Part,Oleg_VVTS08,1,r1674,SD03400008Q,,['Extra Part'],E_1091_r1674.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Extra Part,Oleg_VVTS08,1,r969,SD03400008Q,,['Extra Part'],E_1091_r969.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Billboard,Oleg_VVTS08,1,r1076,SD03400008Q,,"['Billboard', 'Coplanarity']",E_1091_r1076.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Coplanarity,Oleg_VVTS08,1,r1076,SD03400008Q,,"['Billboard', 'Coplanarity']",E_1091_r1076.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Extra Part,Oleg_VVTS08,1,r1003,SD03430108Q,,['Extra Part'],E_1091_r1003.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Coplanarity,Oleg_VVTS08,1,r923,SD03415018Q,,['Coplanarity'],E_1091_r923.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Bridging,Oleg_VVTS08,1,jp50,SPS10005JAQ,,['Bridging'],E_1091_jp50.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Coplanarity,Oleg_VVTS08,1,r854,SD03415008Q,,['Coplanarity'],E_1091_r854.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Coplanarity,Oleg_VVTS08,1,r853,SD034330A8Q,,['Coplanarity'],E_1091_r853.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Bridging,Oleg_VVTS08,1,pu65,SA0000CNG0Q,,['Bridging'],E_1091_pu65.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Extra Part,Oleg_VVTS08,1,pr1056,SD01400008Q,,['Extra Part'],E_1091_pr1056.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Hor off,Oleg_VVTS08,1,xru2,SPS70001KAQ,,['Hor off'],E_1091_xru2.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Coplanarity,Oleg_VVTS08,1,pr386,SD008220B8Q,,['Coplanarity'],E_1091_pr386.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Coplanarity,Oleg_VVTS08,1,pc1016,SE000008L0Q,,['Coplanarity'],E_1091_pc1016.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Side Camera Err,Oleg_VVTS08,1,pl76,SH00001BD0Q,,['Side Camera Err'],E_1091_pl76.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Extra Part,Oleg_VVTS08,1,pr757,SD01400008Q,,['Extra Part'],E_1091_pr757.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Bridging,Oleg_VVTS08,1,pu53,SA0000BT21Q,,['Bridging'],E_1091_pu53.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Bridging,Oleg_VVTS08,1,pu52,SA0000BT21Q,,['Bridging'],E_1091_pu52.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Bridging,Oleg_VVTS08,1,pu50,SA0000BT21Q,,['Bridging'],E_1091_pu50.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,BadJoint,Oleg_VVTS08,1,u58,SA07407020Q,,['BadJoint'],E_1091_u58.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44DON02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-22-08-09-06,Bridging,Oleg_VVTS08,1,u777,SA0000C590Q,,['Bridging'],E_1091_u777.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/22/D-SMT-AOI-51[@$@]2024-05-22-08-09-06/
