assemblyRevision,serialNumber,testerName,type,dataFolderName,indictmentType,repairOperator,repairStatus,designator,partId,pinId,defect_name,defect_image,img_folder
MBDX86784004B_T,Y0VCA44KQV04T,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-11-05-35,BadJoint,Semen_O,0,1:bt1,AAA-BAT-054-P04,,['BadJoint'],E_4366_1-bt1.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-11-05-35/
MBDX86784004B_T,Y0VCA44KQV02Z,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-11-33-33,Extra Part,Semen_O,0,1:j47,207262-8193,,['Extra Part'],E_4371_1-j47.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-11-33-33/
MBDX86784004B_T,Y0VCA44KQV03T,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-11-41-50,Extra Part,Semen_O,0,1:r990,RC0402JR-070RP,,['Extra Part'],E_4374_1-r990.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-11-41-50/
MBDX86784004B_T,Y0VCA44KQV02T,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-11-48-26,Skew,Semen_O,0,1:r5310,RC0402JR-070RP,,['Skew'],E_4375_1-r5310.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-11-48-26/
MBDX86784004B_T,Y0VCA44KQV039,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-12-25-59,Coplanarity,Semen_O,0,1:c1287,CC0805KKX5R8BB475,,['Coplanarity'],E_4388_1-c1287.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-12-25-59/
MBDX86784004B_T,Y0VCA44KQV030,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-12-32-26,Lifted lead,Semen_O,0,1:u244,W25Q16JVSNIQ,,['Lifted lead'],E_4390_1-u244.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-12-32-26/
MBDX86784004B_T,Y0VCA44KQV030,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-12-32-26,BadJoint,Semen_O,0,1:bt1,AAA-BAT-054-P04,,['BadJoint'],E_4390_1-bt1.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-12-32-26/
MBDX86784004B_T,Y0VCA44JYF00S,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-12-49-22,BadJoint,Semen_O,0,1:bt1,AAA-BAT-054-P04,,['BadJoint'],E_4396_1-bt1.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-12-49-22/
MBDX86784004B_T,Y0VCA44JYF00P,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-12-56-01,Bridging,Semen_O,0,1:u112,TXS0102DCUR,,['Bridging'],E_4398_1-u112.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-12-56-01/
MBDX86784004B_T,Y0VCA44JYF00Q,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-12-58-38,BadJoint,Semen_O,0,1:bt1,AAA-BAT-054-P04,,['BadJoint'],E_4399_1-bt1.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-12-58-38/
MBDX86784004B_T,Y0VCA44KQV05X,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-14-36-27,Lifted lead,Semen_O,0,1:u244,W25Q16JVSNIQ,,['Lifted lead'],E_4427_1-u244.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-14-36-27/
MBDX86784004B_T,Y0VCA44JYF01A,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-14-55-48,Skew,Semen_O,0,1:l73,DFE201610E-1R0M=P2,,['Skew'],E_4433_1-l73.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-14-55-48/
RSRPCI782005B_T,Y1O3A44LHJ0BX,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-02-16-02-47,Missing,Yuriy_Asaula,0,1:c35,CC0402KRX7R7BB104,,['Missing'],E_3317_1-c35.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-51[@$@]2024-05-02-16-02-47/
RSRPCI782005B_T,Y1O3A44LHJ0BX,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-02-16-02-47,Missing,Yuriy_Asaula,0,1:r32,RC0402JR-070RP,,['Missing'],E_3317_1-r32.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-51[@$@]2024-05-02-16-02-47/
RSRPCI782005B_T,Y1O3A44LHJ0BX,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-02-16-02-47,Missing,Yuriy_Asaula,0,1:r31,RC0402JR-070RP,,['Missing'],E_3317_1-r31.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-51[@$@]2024-05-02-16-02-47/
RSRPCI782005B_T,Y1O3A44LHJ0BX,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-02-16-02-47,Missing,Yuriy_Asaula,0,1:r30,RC0402JR-070RP,,['Missing'],E_3317_1-r30.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-51[@$@]2024-05-02-16-02-47/
RSRPCI782005B_T,Y1O3A44LHJ0BX,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-02-16-02-47,Missing,Yuriy_Asaula,0,1:c34,CC0603KRX7R9BB104,,['Missing'],E_3317_1-c34.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-51[@$@]2024-05-02-16-02-47/
MBDX86784004B_T,Y0VCA44JYF01E,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-15-36-49,RowOffset,Oleg_VVTS08,0,1:c1566,CC0805MKX6S4BB476,,['RowOffset'],E_4443_1-c1566.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-15-36-49/
MBDX86784004B_T,Y0VCA44KQV05L,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-15-50-59,Bridging,Natasha_VVTS08,0,1:u187,MP2978GU,,['Bridging'],E_4446_1-u187.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-15-50-59/
RSRPCI782005B_T,Y1O3A44LHJ0GR,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-02-17-18-44,Missing,Yuriy_Asaula,0,1:r16,RC0402JR-074K7L,,['Missing'],E_3348_1-r16.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-51[@$@]2024-05-02-17-18-44/
MBDX86784004B_T,Y0VCA44KQV05S,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-16-46-49,BadJoint,Natasha_VVTS08,0,1:u187,MP2978GU,,['BadJoint'],E_4459_1-u187.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-16-46-49/
MBDX86784004B_T,Y0VCA44KQV03Z,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-17-37-40,Bridging,Natasha_VVTS08,0,1:j47,207262-8193,,['Bridging'],E_4471_1-j47.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-17-37-40/
MBDX86784004B_T,Y0VCA44KQV06K,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-18-52-39,Hor off,Oleg_VVTS08,0,1:u170,MP86956GMJ,,['Hor off'],E_4488_1-u170.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-18-52-39/
MBDX86784004B_T,Y0VCA44KQV068,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-18-37-57,Billboard,Natasha_VVTS08,0,1:c2182,CC0603MRX6S5BB226,,['Billboard'],E_4486_1-c2182.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-18-37-57/
RSRPCI782005B_T,Y1O3A44LHJ00S,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-02-20-17-20,Missing,Yuriy_Asaula,0,1:r15,RC0402JR-074K7L,,['Missing'],E_3415_1-r15.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-51[@$@]2024-05-02-20-17-20/
RSRPCI782005B_T,Y1O3A44LHJ00S,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-02-20-17-20,Missing,Yuriy_Asaula,0,1:r16,RC0402JR-074K7L,,['Missing'],E_3415_1-r16.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-51[@$@]2024-05-02-20-17-20/
MBDX86784004B_T,Y0VCA44KQV083,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-20-50-50,Tombstone,Oleg_VVTS08,0,1:r1193,RC0402FR-0749R9L,,['Tombstone'],E_4513_1-r1193.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-20-50-50/
MBDX86784004B_T,Y0VCA44JYF022,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-21-15-24,Missing,Oleg_VVTS08,0,1:u20,SN74LVC1G08DCKR,,['Missing'],E_4515_1-u20.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-21-15-24/
MBDX86784004B_T,Y0VCA44JYF022,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-21-15-24,RowOffset,Oleg_VVTS08,0,1:r36,RC0402FR-07249RL,,['RowOffset'],E_4515_1-r36.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-21-15-24/
MBDX86784004B_T,Y0VCA44JYF022,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-21-15-24,Missing,Oleg_VVTS08,0,1:l15,VLBU10060120T-R12L,,['Missing'],E_4515_1-l15.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-21-15-24/
MBDX86784004B_T,Y0VCA44JYF022,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-21-15-24,Skew,Oleg_VVTS08,0,1:l16,VLBU10060120T-R12L,,['Skew'],E_4515_1-l16.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-21-15-24/
MBDX86784004B_T,Y0VCA44JYF01U,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-22-36-53,BadJoint,Natasha_VVTS08,0,1:u187,MP2978GU,,['BadJoint'],E_4535_1-u187.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-22-36-53/
MBDX86784004B_T,Y0VCA44KQV05J,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-02-23-40-48,Tombstone,Larisa_VVTS08,0,1:fb39,HI0805R800R-10,,['Tombstone'],E_4555_1-fb39.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/02/D-SMT-AOI-41[@$@]2024-05-02-23-40-48/
MBDX86784004B_B,Y0VCA44KQV019,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-03-08-49-16,Extra Part,Mihail_V,0,1:j49,110-10077-03,,['Extra Part'],E_4569_1-j49.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/03/D-SMT-AOI-41[@$@]2024-05-03-08-49-16/
MBDX86784004B_B,Y0VCA44KQV07A,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-03-09-20-50,Missing,Semen_O,0,1:c2516,CC0402KRX5R7BB105,,['Missing'],E_4584_1-c2516.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/03/D-SMT-AOI-41[@$@]2024-05-03-09-20-50/
MBDX86784004B_B,Y0VCA44KQV07Q,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-03-09-26-24,Tombstone,Mihail_V,0,1:c4094,CC0402KRX7R7BB104,,['Tombstone'],E_4587_1-c4094.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/03/D-SMT-AOI-41[@$@]2024-05-03-09-26-24/
MBDX86784004B_B,Y0VCA44KQV04E,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-03-09-42-14,Tombstone,Semen_O,0,1:c1627,CC0402KRX7R7BB104,,['Tombstone'],E_4595_1-c1627.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/03/D-SMT-AOI-41[@$@]2024-05-03-09-42-14/
MBDX86784004B_B,Y0VCA44KQV04E,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-03-09-42-14,Tombstone,Semen_O,0,1:c4441,GRM033C80J224KE90D,,['Tombstone'],E_4595_1-c4441.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/03/D-SMT-AOI-41[@$@]2024-05-03-09-42-14/
MBDX86784004B_B,Y0VCA44KQV048,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-03-09-32-56,Tombstone,Semen_O,0,1:c4678,CC0402KRX7R7BB104,,['Tombstone'],E_4590_1-c4678.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/03/D-SMT-AOI-41[@$@]2024-05-03-09-32-56/
MBDX86784004B_B,Y0VCA44KQV04B,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-03-09-35-21,Tombstone,Semen_O,0,1:c4373,GRM033C80J224KE90D,,['Tombstone'],E_4591_1-c4373.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/03/D-SMT-AOI-41[@$@]2024-05-03-09-35-21/
RSRPCI782005B_B,Y1O3A44LHJ0PN,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-03-10-07-12,Extra Part,Mihail_V,0,3:u5,AT24C64D-SSHM-B,,['Extra Part'],E_3527_3-u5.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/03/D-SMT-AOI-51[@$@]2024-05-03-10-07-12/
RSRPCI782005B_B,Y1O3A44LHJ0PZ,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-03-09-50-43,Tombstone,Mihail_V,0,1:r5,RC0402FR-0742K2L,,['Tombstone'],E_3520_1-r5.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/03/D-SMT-AOI-51[@$@]2024-05-03-09-50-43/
MBDX86784004B_B,Y0VCA44KQV06T,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-03-10-29-47,Coplanarity,Semen_O,0,1:m35,9774005360R,,['Coplanarity'],E_4615_1-m35.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/03/D-SMT-AOI-41[@$@]2024-05-03-10-29-47/
RSRPCI782005B_B,Y1O3A44M9Z001,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-03-10-07-50,Extra Part,Mihail_V,0,1:c14,CC1210MKX5R7BB476,,['Extra Part'],E_3528_1-c14.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/03/D-SMT-AOI-51[@$@]2024-05-03-10-07-50/
MBDX86784004B_B,Y0VCA44KQV00S,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-03-10-43-29,BadJoint,Semen_O,0,1:c2528,EEFGX0E471R,,['BadJoint'],E_4622_1-c2528.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/03/D-SMT-AOI-41[@$@]2024-05-03-10-43-29/
MBDX86784004B_B,Y0VCA44KQV00U,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-03-11-10-06,Tombstone,Semen_O,0,1:c4381,GRM033C80J224KE90D,,['Tombstone'],E_4635_1-c4381.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/03/D-SMT-AOI-41[@$@]2024-05-03-11-10-06/
MBDX86784004B_B,Y0VCA44KQV07J,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-03-11-22-49,Extra Part,Semen_O,0,1:c600,CC0603MRX6S5BB226,,['Extra Part'],E_4641_1-c600.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/03/D-SMT-AOI-41[@$@]2024-05-03-11-22-49/
MBDX86784004B_B,Y0VCA44KQV07J,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-03-11-22-49,Extra Part,Semen_O,0,1:c596,CC0603MRX6S5BB226,,['Extra Part'],E_4641_1-c596.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/03/D-SMT-AOI-41[@$@]2024-05-03-11-22-49/
MBDX86784004B_B,Y0VCA44KQV07J,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-03-11-22-49,Skew,Semen_O,0,1:c597,CC0603MRX6S5BB226,,['Skew'],E_4641_1-c597.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/03/D-SMT-AOI-41[@$@]2024-05-03-11-22-49/
MBDX86784004B_B,Y0VCA44JYF029,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-03-11-31-13,Tombstone,Semen_O,0,1:c1627,CC0402KRX7R7BB104,,['Tombstone'],E_4645_1-c1627.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/03/D-SMT-AOI-41[@$@]2024-05-03-11-31-13/
MBDX86784004B_B,Y0VCA44JYF029,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-03-11-31-13,Tombstone,Semen_O,0,1:c1586,CC0402KRX7R9BB102,,['Tombstone'],E_4645_1-c1586.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/03/D-SMT-AOI-41[@$@]2024-05-03-11-31-13/
MBDX86784004B_B,Y0VCA44KQV07K,D-SMT-AOI-41,IndictmentXML,D-SMT-AOI-41[@$@]2024-05-03-11-20-20,BadJoint,Semen_O,0,1:j88,693071010811,,['BadJoint'],E_4640_1-j88.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/03/D-SMT-AOI-41[@$@]2024-05-03-11-20-20/
